LANG_ID,CLASS_ID,CLIENT_ID,MATTER_NO,CASEINFO_NO,TK_CODE,DEF_RATE,ASSIGNED_RATE,RATE_UNIT,STATUS_ID,Isdeleted,CTD_BY,CTD_ON,UTD_BY,UTD_ON
EN,2,9161,9161-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9162,9162-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9163,9163-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9164,9164-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9165,9165-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9166,9166-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9167,9167-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9167,9167-212,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9167,9167-214,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9167,9167-213,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9168,9168-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9169,9169-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9170,9170-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9170,9170-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9170,9170-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9170,9170-212,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9171,9171-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9172,9172-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9172,9172-212,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9173,9173-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9173,9173-213,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9173,9173-212,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9175,9175-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9175,9175-212,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9176,9176-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9177,9177-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9178,9178-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9178,9178-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9178,9178-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9179,9179-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9180,9180-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9181,9181-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9182,9182-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9183,9183-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9183,9183-212,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9183,9183-213,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9184,9184-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9185,9185-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9187,9187-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9188,9188-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9189,9189-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9190,9190-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9191,9191-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9191,9191-212,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9191,9191-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9191,9191-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9192,9192-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9193,9193-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9194,9194-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9195,9195-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9196,9196-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9197,9197-212,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9197,9197-213,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9198,9198-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9199,9199-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9200,9200-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9201,9201-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9201,9201-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9201,9201-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9202,9202-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9203,9203-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9203,9203-212,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9203,9203-213,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9205,9205-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9206,9206-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9207,9207-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9208,9208-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9209,9209-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9210,9210-212,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9211,9211-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9211,9211-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9212,9212-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9213,9213-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9214,9214-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9215,9215-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9216,9216-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9217,9217-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9217,9217-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9217,9217-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9218,9218-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9219,9219-212,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9219,9219-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9220,9220-212,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9220,9220-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9220,9220-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9220,9220-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9222,9222-212,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9222,9222-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9223,9223-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9223,9223-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9224,9224-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9224,9224-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9224,9224-223,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9224,9224-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9225,9225-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9226,9226-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9227,9227-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9228,9228-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9229,9229-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9230,9230-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9230,9230-212,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9231,9231-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9231,9231-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9231,9231-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9232,9232-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9233,9233-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9233,9233-212,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9234,9234-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9235,9235-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9236,9236-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9236,9236-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9237,9237-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9238,9238-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9239,9239-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9239,9239-212,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9240,9240-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9241,9241-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9242,9242-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9242,9242-212,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9243,9243-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9244,9244-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9244,9244-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9245,9245-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9245,9245-212,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9245,9245-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9246,9246-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9247,9247-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9248,9248-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9249,9249-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9250,9250-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9250,9250-212,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9251,9251-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9253,9253-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9254,9254-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9255,9255-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9256,9256-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9256,9256-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9256,9256-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9257,9257-212,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9258,9258-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9259,9259-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9260,9260-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9261,9261-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9263,9263-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9264,9264-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9265,9265-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9266,9266-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9267,9267-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9267,9267-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9267,9267-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9268,9268-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9269,9269-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9269,9269-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9270,9270-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9270,9270-212,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9271,9271-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9271,9271-212,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9271,9271-214,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9271,9271-213,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9272,9272-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9272,9272-223,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9272,9272-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9272,9272-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9274,9274-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9275,9275-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9275,9275-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9275,9275-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9275,9275-223,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9276,9276-211,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9276,9276-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9276,9276-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9277,9277-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9277,9277-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9278,9278-224,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9278,9278-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9278,9278-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9278,9278-223,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9279,9279-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9279,9279-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9280,9280-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9280,9280-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9280,9280-223,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9280,9280-224,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9281,9281-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9281,9281-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9282,9282-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9282,9282-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9283,9283-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9283,9283-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9284,9284-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9284,9284-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9285,9285-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9285,9285-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9286,9286-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9286,9286-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9287,9287-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9287,9287-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9288,9288-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9288,9288-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9289,9289-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9289,9289-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9290,9290-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9290,9290-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9291,9291-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9292,9292-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9292,9292-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9294,9294-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9294,9294-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9295,9295-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9295,9295-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9296,9296-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9296,9296-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9297,9297-223,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9297,9297-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9297,9297-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9298,9298-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9298,9298-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9299,9299-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9299,9299-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9300,9300-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9300,9300-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9301,9301-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9301,9301-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9302,9302-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9302,9302-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9303,9303-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9303,9303-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9304,9304-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9305,9305-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9305,9305-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9306,9306-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9306,9306-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9307,9307-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9308,9308-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9308,9308-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9309,9309-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9309,9309-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9310,9310-223,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9310,9310-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9311,9311-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9311,9311-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9312,9312-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9313,9313-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9314,9314-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9315,9315-551,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9316,9316-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9317,9317-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9318,9318-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9319,9319-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9320,9320-224,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9320,9320-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9321,9321-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9322,9322-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9322,9322-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9323,9323-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9324,9324-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9324,9324-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9325,9325-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9326,9326-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9327,9327-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9327,9327-223,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9328,9328-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9329,9329-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9329,9329-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9340,9340-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9340,9340-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9341,9341-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9341,9341-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9342,9342-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9342,9342-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9343,9343-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9343,9343-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9343,9343-223,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9344,9344-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9344,9344-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9345,9345-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9345,9345-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9345,9345-223,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9347,9347-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9347,9347-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9348,9348-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9348,9348-222,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,9349,9349-221,888888,DT,85,85,$,26,0,admin,2022-06-30,admin,2022-06-30
